Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3420.0496501171806
FDK03,OUT035,4142.880046683957
FDT45,OUT017,1078.359651109883
NCC54,OUT027,5107.0172003053995
FDP08,OUT018,2825.328804347068
FDU44,OUT046,2622.9969130740064
DRG39,OUT035,1068.3895635080537
FDU32,OUT049,2067.8766328268284
FDY27,OUT049,2917.0406806422816
NCP54,OUT013,1999.4558773583467
NCZ41,OUT049,2096.9634104243823
DRL49,OUT013,2310.878216597351
FDI05,OUT018,1058.3414797102935
FDY56,OUT045,3506.3359847017905
DRC13,OUT013,2060.7401699633247
NCV29,OUT017,2907.7886052973035
FDR24,OUT049,1630.0019566008136
FDZ34,OUT018,2715.364671006808
FDP37,OUT035,2167.315030059459
FDX08,OUT027,4286.677728373368
FDS57,OUT045,2181.980718853022
NCG18,OUT049,1766.909083817873
FDK25,OUT018,2420.719984282403
FDH53,OUT049,1502.6486093397482
DRI59,OUT018,3169.456669534673
FDA52,OUT046,2808.6150858420474
FDT20,OUT010,-1137.3684013685604
FDE36,OUT019,747.6620755216685
FDI24,OUT017,2852.9995362107966
FDB28,OUT018,2844.7450995133677
FDV11,OUT017,2914.6101268675193
FDP01,OUT046,2487.873243490584
FDD34,OUT027,3992.8732841521137
FDJ50,OUT027,2373.779797374155
FDZ44,OUT013,1970.4197013314633
DRO59,OUT035,1411.8204557807562
DRB48,OUT045,704.660520188134
FDR21,OUT018,2504.6679691103395
NCE42,OUT010,1743.7956500449714
FDO23,OUT046,1516.790096988564
NCE30,OUT018,3001.9189334832495
FDQ22,OUT035,872.6300120946419
FDY01,OUT045,1820.1516394216012
FDS08,OUT017,2908.120014341622
FDG28,OUT018,3584.477238208355
FDQ51,OUT018,649.8618810113757
FDB05,OUT017,3957.7997986480577
FDO56,OUT049,2046.3902097663115
FDE02,OUT018,1242.1268843774278
FDN45,OUT017,3560.9160023741956
FDS09,OUT013,965.1541051636095
NCA54,OUT018,2568.82833552768
FDP09,OUT010,1459.0480486182182
FDC53,OUT045,1591.4640655641876
NCM55,OUT017,3002.848909925119
FDL09,OUT018,2435.8551293934906
FDA11,OUT019,-313.53921129808657
FDA50,OUT045,1504.7389064053618
FDC23,OUT017,2927.1060626893905
FDE22,OUT049,2636.577703294114
FDD23,OUT046,2968.8157596615233
NCA29,OUT049,2805.699028045278
FDK38,OUT046,2334.097168460578
DRC13,OUT046,1970.994744079078
NCP43,OUT049,2904.644289814627
FDX28,OUT049,1699.2785620408877
FDF08,OUT049,1639.1664679622743
FDZ33,OUT046,2356.6863390731137
FDD10,OUT049,2953.2154170563604
FDO58,OUT017,2683.296337419966
FDI50,OUT017,3717.886993158682
FDO58,OUT045,2568.864207601558
FDX08,OUT013,2900.4102920614805
NCK17,OUT010,-1141.8893524837627
FDF39,OUT035,4235.797630575804
FDU45,OUT010,6.305381745006343
NCJ18,OUT018,1592.8789152635939
DRC27,OUT019,1928.082220298692
DRC25,OUT035,1549.2466437756011
FDU59,OUT035,2673.8681161276677
FDU28,OUT035,3145.0057378336655
NCP30,OUT046,744.3690881527917
FDB39,OUT018,726.9098529226602
FDE41,OUT013,1507.7091947349554
DRH11,OUT010,-903.0382437911894
FDA58,OUT045,3573.003804132419
FDU50,OUT046,1889.1133055153787
FDM34,OUT013,2121.4872369740906
FDM44,OUT027,3115.3993568668016
FDR39,OUT045,2818.2109292996897
FDM25,OUT045,2746.0388145547454
FDQ49,OUT049,2633.1712265182446
DRH25,OUT018,659.3202874441172
FDM09,OUT027,4162.395287489828
FDL44,OUT019,707.8333055160377
NCR42,OUT018,357.5025141192492
DRL59,OUT046,932.2424752264097
FDX43,OUT013,2672.743198883276
DRK47,OUT010,1616.9663067744254
FDU48,OUT018,1861.8807847527048
FDY12,OUT045,859.4663034846438
NCN43,OUT018,1702.2014610612475
NCM55,OUT018,2599.8686373699115
FDQ21,OUT027,3422.872892740342
FDX13,OUT035,4028.8117618793963
NCK30,OUT027,5315.556482751246
FDG20,OUT049,2891.7847887365087
DRG27,OUT017,817.23433511939
FDY14,OUT018,3820.1069236977346
FDP59,OUT035,1880.759255187851
FDU60,OUT017,2811.593084654306
NCC18,OUT019,758.5437706420302
DRJ39,OUT017,3484.1917919021516
FDS07,OUT049,1922.634413882231
FDM08,OUT027,4920.64477007966
FDP51,OUT045,1924.5504637343538
FDU16,OUT035,1550.048712254079
FDH12,OUT013,1779.594969387332
DRE48,OUT010,1167.2505357122582
NCL42,OUT027,5181.870877264419
FDR21,OUT045,2741.4034785144336
NCW29,OUT035,2241.903920454472
FDO11,OUT013,3968.4580137948064
NCM31,OUT049,2317.3597337815363
FDV35,OUT019,567.5603783379837
FDF58,OUT017,1189.0772424681504
NCE43,OUT049,2739.497821314594
FDA02,OUT035,2495.785562902655
DRL37,OUT010,-1090.130535081137
FDR24,OUT018,1297.1637520233858
FDW59,OUT049,1499.3044965094732
FDS22,OUT049,980.5917421554966
FDW24,OUT017,1016.053226614341
FDU24,OUT035,1712.634653598238
FDA21,OUT027,4343.283627539902
FDH58,OUT027,3311.478150204012
FDW36,OUT018,1443.5375713971064
FDI45,OUT027,4162.809205783735
FDU01,OUT018,2705.787461738491
FDF35,OUT027,3178.7478422617664
FDU43,OUT019,1840.819471868599
FDE24,OUT019,425.1783314282054
FDK50,OUT049,2684.465110272975
FDG31,OUT045,1044.612344000921
FDC60,OUT045,1472.5458508586123
FDL36,OUT013,1542.3226309164268
FDP21,OUT013,3065.903117521309
FDW16,OUT045,1499.2442089612052
FDX02,OUT017,3593.919298326437
FDQ58,OUT027,3856.8651750131844
FDT51,OUT046,1862.3100952976024
FDD59,OUT049,1461.7395665624374
NCM42,OUT018,1498.1093330225945
FDA57,OUT018,502.4713192412087
FDZ48,OUT035,1960.630484266206
FDE46,OUT045,2377.990089022305
NCZ30,OUT019,66.69704614468537
FDB56,OUT017,3076.2465554871683
FDA25,OUT027,3170.867369636813
FDD20,OUT013,2064.6268483660742
FDL25,OUT013,1588.7857302467223
NCO18,OUT049,2878.4105941009875
FDJ45,OUT017,783.6230404852362
FDR12,OUT035,2887.4785542210807
NCF19,OUT010,-1022.5863184381617
FDK25,OUT046,2644.8995931704935
NCR17,OUT046,1826.983130892019
FDC52,OUT046,2459.0868632122433
NCA54,OUT017,2933.3175007377076
FDR45,OUT010,1831.6890038450738
NCM19,OUT049,1907.2674814806921
FDF39,OUT027,5537.5285611497875
FDX23,OUT049,1708.0934683379162
FDD58,OUT027,3072.4802736040197
FDX28,OUT013,1646.3040542105618
NCD31,OUT013,2594.7434209102184
FDU57,OUT018,2173.357954595992
FDI27,OUT046,873.4460320188755
NCM42,OUT046,1742.882020899219
FDD32,OUT027,2839.8703499508456
FDI34,OUT013,3629.500787421324
NCM29,OUT049,2176.3749102613197
FDG46,OUT018,1627.332415108096
DRC01,OUT010,-951.0516324735977
FDB15,OUT027,5470.060126492537
NCA17,OUT027,3773.3004996283794
FDF10,OUT046,2356.0408585314917
FDR26,OUT027,4244.901718493424
FDI02,OUT049,1951.8715763839962
NCM54,OUT010,150.86732479734928
FDF14,OUT013,2445.1721288203357
FDJ33,OUT010,117.73499614065327
FDM20,OUT035,3944.807875108753
FDC03,OUT027,4528.502965895421
NCX05,OUT046,1856.9791799563059
NCM41,OUT027,2925.8377686347126
NCU29,OUT010,470.3416866695626
FDQ59,OUT017,1529.9171812847237
FDH46,OUT010,-159.69394920249124
FDH09,OUT013,952.2369169175505
NCD06,OUT045,759.2712334514247
FDC15,OUT035,2585.0412362760403
DRD37,OUT027,2239.324100855269
FDT28,OUT027,3804.317098527735
FDR28,OUT027,4065.5523901143747
FDT38,OUT017,1543.384658060103
FDV34,OUT027,2759.56489835524
FDY52,OUT035,1245.3830214760505
FDB34,OUT013,1486.5921512707919
DRL23,OUT018,1457.423142159906
DRB24,OUT046,2428.385422447002
FDJ50,OUT046,970.3322152690821
FDQ49,OUT035,2643.9314486723983
FDP20,OUT035,2154.537368829202
FDV19,OUT027,4001.6468750694744
NCR54,OUT045,2970.412230998442
FDO09,OUT010,2151.6301398978035
FDS57,OUT018,2004.4356894457248
FDN10,OUT049,2005.2552624331954
FDV23,OUT049,2109.0249570324413
FDY28,OUT049,3429.5605786460183
DRG51,OUT013,2599.2776887756677
FDD45,OUT019,-369.7479054406298
NCL18,OUT027,4394.131986110127
NCM29,OUT013,2118.817297011893
FDF17,OUT027,4503.820811337289
FDE22,OUT017,2672.714539063755
FDQ22,OUT017,828.359000962405
FDS01,OUT013,2874.3322312583236
FDW35,OUT027,2230.154252125061
FDJ33,OUT046,2041.012785357737
NCF54,OUT035,2834.496734906084
FDE09,OUT013,1839.9426590917674
NCE06,OUT045,2462.6000335949375
DRH49,OUT049,1442.6716166627527
FDY43,OUT045,2601.820951030445
NCT05,OUT017,4016.9117155458403
FDZ34,OUT045,2924.0131438748294
FDL38,OUT017,1623.9341758069531
FDZ31,OUT017,3096.215703996289
FDR14,OUT035,1113.1778349628773
NCN54,OUT049,1420.2256748058567
NCC42,OUT027,3636.3253992954856
FDK08,OUT017,1765.8922385173282
FDP59,OUT013,1818.3834481950298
FDV22,OUT035,2690.4892326286176
FDD33,OUT035,3747.4762209219175
DRE60,OUT027,4908.611317876575
FDK52,OUT046,3510.3995525875694
FDA02,OUT017,2491.560258588736
FDM56,OUT049,1886.5350191563994
FDE57,OUT035,2405.902595757881
FDM32,OUT045,1417.4441092750787
NCQ30,OUT027,3375.3194354819866
FDQ27,OUT027,3182.0773509436663
FDT60,OUT027,3441.5151526732466
FDU43,OUT049,3864.5640096891048
NCO55,OUT035,1858.4638192307218
FDG02,OUT045,2945.888956772458
FDJ28,OUT013,3030.4745146343284
FDP40,OUT045,1808.701491006244
FDJ38,OUT045,2965.948051963782
NCC54,OUT017,3817.207106522097
NCZ41,OUT046,1974.9015948787803
FDK38,OUT019,559.3111582942787
FDU52,OUT013,2492.750234087303
FDC40,OUT046,1327.6417806104525
NCR30,OUT017,1339.606562616822
NCN18,OUT017,1843.819110529864
FDB50,OUT035,1449.2082720486105
FDG04,OUT013,3005.5012204671507
FDR26,OUT035,2943.1829516840176
NCT17,OUT018,2664.166727957555
FDX35,OUT027,4984.267453594744
FDS12,OUT046,2024.0306615900977
NCZ29,OUT027,3424.0905590050593
FDB38,OUT010,702.5733345970317
FDP12,OUT013,793.6812471339214
FDP22,OUT046,941.5364231373735
FDS26,OUT018,3763.501284350597
FDR52,OUT046,3047.71872486799
DRJ13,OUT046,2526.8516480921357
FDU48,OUT027,3535.310339105378
FDE29,OUT035,1185.538203689507
NCT29,OUT049,2044.933536923023
DRK37,OUT018,2646.708690073217
FDK55,OUT046,1472.2411166789866
FDR07,OUT046,1588.3002937192568
FDO21,OUT027,4975.297096903239
FDK46,OUT049,4124.236704832191
FDB12,OUT045,1677.5380143946852
FDT31,OUT027,4408.35824625448
FDJ33,OUT045,1985.550096719453
FDC26,OUT027,3200.01944995884
NCQ02,OUT045,2869.4790964250174
FDP08,OUT010,1170.9674746913593
FDB11,OUT027,4938.818804409364
FDV55,OUT013,2366.8314411357983
FDW20,OUT049,2073.632405941409
NCJ18,OUT019,9.964653132762805
FDC41,OUT018,1012.8365688940828
FDE14,OUT027,3136.357178252239
FDG35,OUT013,2841.794725932206
FDF45,OUT035,1210.0229768235647
FDS19,OUT027,2770.8866363021507
FDS58,OUT019,697.2662162938572
FDA26,OUT017,3568.684209900991
FDM32,OUT049,1568.3377220751886
FDL45,OUT046,2047.8860217406555
FDZ55,OUT049,2638.5702674051563
FDY37,OUT049,2417.6477933656165
FDO46,OUT046,3034.2057870553913
FDQ60,OUT046,1961.819593846524
FDA19,OUT018,1823.8619924642956
FDL15,OUT046,2457.4820918903683
FDM10,OUT018,3049.63500752177
NCL05,OUT017,857.9730226191302
DRK49,OUT010,-1118.2691905722804
NCE18,OUT027,5278.294956099848
FDG40,OUT049,790.1381581463977
DRI59,OUT045,3357.3527104644913
FDK28,OUT035,4103.929369023075
NCD06,OUT019,-1066.5368941658994
FDO11,OUT019,2064.8832613030004
FDK27,OUT046,1947.397827806109
FDT43,OUT027,2352.240944687426
FDD38,OUT018,1470.1773057002858
FDA16,OUT049,3515.2555997399822
FDL14,OUT027,3924.9691743855087
NCM17,OUT049,886.8296855974851
FDD20,OUT045,1933.4808127873591
FDA40,OUT045,1441.4758212529719
FDL43,OUT045,1267.7333996267946
FDV15,OUT045,1604.024495306627
FDE52,OUT046,1520.603556145291
NCL17,OUT010,390.39624036809937
NCJ31,OUT045,3589.4167809794612
FDR60,OUT045,1243.6846933086126
NCA18,OUT035,1995.5712371624152
FDS21,OUT027,2585.57336448363
FDW09,OUT035,1521.4559166393403
FDL26,OUT035,2590.08641312356
FDS47,OUT018,1194.4291021880215
FDC39,OUT046,3159.356801330202
FDT51,OUT035,2015.8967730246388
FDK40,OUT035,4187.532288158043
NCG19,OUT045,3540.54747896854
FDZ07,OUT046,1103.09345996678
FDF08,OUT027,2945.773800667682
FDO04,OUT013,1015.0367453805619
FDK41,OUT018,1124.5751839212812
FDP15,OUT049,4031.516433982657
NCD43,OUT018,1434.4002257709344
NCP18,OUT013,2389.1697835142445
FDZ51,OUT046,1582.1731676505015
DRH13,OUT035,1902.7067256870837
FDF38,OUT045,744.6874122321691
NCI43,OUT045,811.4391400098332
FDM38,OUT027,2422.88344469852
FDS03,OUT013,1162.5361086002995
DRJ47,OUT017,2794.123486847233
FDT50,OUT010,-257.32724734471253
FDV02,OUT046,2713.2938376416664
NCG18,OUT017,1786.7343838488148
FDW52,OUT046,2643.264737884508
FDS40,OUT035,855.4274940388234
FDN31,OUT017,3095.808555008868
FDA37,OUT045,1971.6296910078138
FDA15,OUT046,3876.208992032267
FDL39,OUT046,2891.01360287766
FDJ53,OUT045,1914.9371233294548
FDX22,OUT013,3377.6290943032777
NCZ42,OUT045,3617.9383258899243
FDD56,OUT027,4235.620565587928
FDD40,OUT017,3190.1185080530586
FDS50,OUT013,3467.9318192380415
NCN14,OUT013,2892.494736406983
FDT15,OUT013,2968.8834855981636
NCS18,OUT027,3163.0800049274626
NCO26,OUT010,-52.8574131164703
FDF58,OUT018,820.1462335504098
NCB19,OUT013,1447.6526673388075
FDH26,OUT017,2408.137370210297
DRB24,OUT027,3836.3025306616514
FDA49,OUT018,1186.9395856357562
FDB32,OUT045,1538.1636496717108
FDI36,OUT017,3218.907990647015
NCA17,OUT010,443.52517122035954
FDH22,OUT013,2030.7911578204425
NCM26,OUT018,2151.6930308427136
FDT15,OUT027,4356.653742759778
FDB16,OUT018,1190.4789060768521
NCP54,OUT027,3393.1832615418707
FDJ36,OUT013,1742.4445013819677
FDO28,OUT045,1866.994044773611
FDU09,OUT013,1047.3756250874303
FDF29,OUT017,2229.938250595286
FDY08,OUT013,2301.0262007303645
DRJ59,OUT018,430.10060513302903
FDT23,OUT027,2804.0708102417475
FDU15,OUT018,503.5713627497288
FDT47,OUT013,1678.3638510079836
FDI53,OUT019,791.9874059147486
FDR59,OUT018,3829.323635118542
FDD53,OUT035,912.9106325617718
FDY51,OUT017,3514.7856061491652
FDT04,OUT049,803.7382804044545
FDU51,OUT049,2916.899882074676
FDG14,OUT035,2594.8089077026484
NCU06,OUT045,3496.7718387288746
DRG25,OUT046,2899.3970139992084
DRH49,OUT035,1526.0049860255504
FDN15,OUT035,2380.3760920956433
FDL43,OUT018,1042.859348907002
NCT18,OUT049,2949.578440920195
NCB31,OUT013,4024.1502207470917
FDK57,OUT035,2053.783483250534
FDY04,OUT019,759.5328409010275
NCP54,OUT046,1937.8573519880579
FDF41,OUT013,3808.428430974251
FDM01,OUT045,1651.7111647391046
FDW03,OUT045,1705.589409152033
FDF28,OUT045,1977.1767841021351
FDY37,OUT017,2424.150667795915
FDQ03,OUT017,3809.7690956194756
FDP51,OUT027,3404.2809735090605
FDJ40,OUT017,1951.5591034290017
FDC32,OUT049,1649.836096071504
DRI49,OUT027,2738.0934702562668
NCW54,OUT017,1030.1387865007764
FDF09,OUT017,841.7750612103138
FDP45,OUT018,3666.134679107583
DRJ23,OUT018,2649.015303639765
FDS59,OUT017,1966.2085331581234
FDY08,OUT046,2236.44370050051
FDX16,OUT049,2450.25009216107
FDY16,OUT018,2653.1092701899656
FDK32,OUT035,2613.978819324049
FDQ22,OUT013,791.0041784980249
NCC31,OUT018,2192.945731164569
FDG58,OUT049,2572.6850239080745
DRF48,OUT013,2952.1859742219144
DRH36,OUT049,1333.0027281095015
NCR30,OUT035,1397.2517206622217
FDB03,OUT019,1886.9005416832438
FDZ28,OUT027,3502.562281413549
FDR35,OUT017,3214.3145179494104
DRD15,OUT027,5018.884519454576
FDJ33,OUT019,170.8806385793339
FDA56,OUT010,90.52463625164819
FDP56,OUT046,877.776199361273
NCT30,OUT046,846.4520105840348
FDK15,OUT017,1749.4005436845725
FDH44,OUT018,2125.9164993985632
FDV01,OUT013,2518.570378949926
DRG03,OUT017,2504.0377744340562
FDG50,OUT027,2937.9202469359175
FDR16,OUT010,1474.3983131892523
FDZ60,OUT046,1747.5755873154712
DRG03,OUT045,2367.4161030819396
FDS56,OUT018,3859.4363944708034
FDU33,OUT045,800.8059084042687
DRD27,OUT035,1746.4147291541944
FDW22,OUT046,3511.2094857795637
DRA24,OUT045,2552.4244467695326
FDF38,OUT049,891.134054727126
FDX48,OUT013,2542.6709225049567
FDS58,OUT018,2328.805092901682
FDC32,OUT046,1535.1588353826494
NCQ29,OUT045,3939.00491699565
DRK39,OUT018,1105.7508501045645
NCS38,OUT017,1903.2256229126392
DRO47,OUT013,1816.7823540068766
DRG27,OUT027,2173.841636040466
FDC57,OUT027,4475.961356729498
FDS55,OUT046,2328.3104816716314
NCJ06,OUT018,1662.9954688286434
FDO01,OUT019,283.9301652808015
NCM55,OUT045,2827.727856788273
FDC52,OUT049,2572.3017615242316
FDQ15,OUT045,1301.5102641846224
NCT30,OUT027,2266.244888326572
NCR42,OUT027,2045.7628276990195
FDD28,OUT035,1166.423823827793
FDQ34,OUT049,1792.0655016415244
FDZ12,OUT027,3685.6933889517863
DRE13,OUT019,-430.5179627866553
NCN07,OUT019,258.2159890354196
FDM28,OUT035,2997.6001641624302
FDI10,OUT017,2839.5681643350904
FDQ25,OUT013,2777.3060925764885
FDA38,OUT010,1886.524517475836
DRI13,OUT049,3459.2046305969657
FDY20,OUT027,2964.238765262295
NCZ53,OUT035,3064.0136870318906
NCM31,OUT013,2289.48322099622
DRB01,OUT017,3030.1260556771017
DRF37,OUT046,3985.3787531901885
NCF42,OUT049,2841.7320696559377
FDF16,OUT018,2106.016342704239
FDB41,OUT013,949.6315989550759
FDR34,OUT013,3625.163665444942
FDR15,OUT018,2262.3115925603456
NCV42,OUT019,-56.605669516983426
FDW51,OUT035,3481.929197994277
FDU36,OUT017,1704.716587007847
FDX60,OUT049,1459.4537416724772
FDY03,OUT035,2026.7625210290264
FDW55,OUT045,3813.2574651126874
FDT01,OUT010,1411.91028867128
FDG58,OUT013,2519.636410237517
FDK21,OUT017,3977.100681137221
NCS41,OUT019,952.887094782015
FDS10,OUT045,2797.020872227792
NCT53,OUT046,2568.5587141372516
FDJ28,OUT018,2729.9983634424766
FDX44,OUT045,1409.1442113334665
FDT20,OUT018,477.85595636512494
FDO44,OUT017,1872.6641068747474
NCX17,OUT049,3701.9787530915432
FDY01,OUT017,2001.0731656728638
FDJ12,OUT027,4741.063799193866
DRK35,OUT018,424.835902169713
FDD47,OUT019,800.5472042320242
NCM53,OUT035,1858.5498918913515
FDO45,OUT013,1545.403058578195
NCM42,OUT010,-108.81000473559538
FDE04,OUT046,2871.933060065125
NCI30,OUT027,5239.743793150397
FDZ19,OUT013,2781.339276007886
FDW57,OUT013,2840.377154594463
FDA25,OUT013,1753.1429411337895
FDT22,OUT046,1023.9735200097325
FDP51,OUT013,2000.1581517504071
FDD48,OUT027,3319.8227557896657
FDY39,OUT035,3058.5235389850063
FDO48,OUT010,1629.9240423296637
FDD23,OUT027,4378.2508130564
DRN35,OUT027,2111.9277537909884
FDT01,OUT035,3479.9493684964714
FDC20,OUT010,-891.904924649527
DRJ35,OUT035,1193.6644116026582
FDB32,OUT046,1566.9339022167217
FDL24,OUT046,2773.304458793157
NCV42,OUT035,1959.9372843879626
FDZ46,OUT046,1772.2141720218365
FDC15,OUT013,2479.7427936407826
FDD08,OUT019,-1124.371067559704
FDY50,OUT049,1564.709228113928
FDD36,OUT013,1979.283804350956
FDG57,OUT027,2312.242351299423
FDL21,OUT018,565.2276483522178
FDN16,OUT027,3143.4232116235817
FDJ09,OUT027,2234.8282745116926
FDS01,OUT010,958.3880456170883
FDV33,OUT017,4167.116231459824
DRE12,OUT017,1914.7960191724474
FDR07,OUT013,1645.4570438344927
FDP48,OUT010,1066.71777480406
NCB55,OUT035,1112.7823114793218
FDQ08,OUT013,1144.8761879769027
FDR34,OUT035,3783.8041488747544
FDO33,OUT046,1812.7480724182367
FDP13,OUT045,701.4104517043551
FDX12,OUT049,3916.0081209624204
NCT06,OUT049,2704.1610902048765
FDR16,OUT019,1553.8480185263365
FDE36,OUT046,2650.5408869685525
FDZ36,OUT049,3045.186210396384
FDV13,OUT045,1454.1911249572343
NCZ17,OUT035,804.7223631421658
FDU56,OUT045,2796.1581293300014
FDM09,OUT035,2878.41441996241
FDV02,OUT017,2810.7176459625266
FDS34,OUT018,1606.670412073859
FDA11,OUT049,1688.2016033442653
FDP09,OUT017,3419.5232014049507
FDB29,OUT027,3324.402138839458
FDT19,OUT017,2838.8742827978076
DRH15,OUT017,878.5785880829757
FDY38,OUT046,3653.3507665935454
FDF14,OUT027,3843.333585930635
FDN48,OUT010,-325.9795892963523
FDQ12,OUT013,3632.461547469697
NCJ43,OUT045,2637.740733016513
FDE17,OUT019,582.4879755935702
FDB05,OUT035,3990.270915993299
FDH10,OUT045,2971.679393840259
NCR06,OUT017,854.0042834736494
FDU32,OUT018,1693.5516448452595
FDD56,OUT049,2875.6778065211183
FDO36,OUT018,2585.405643450794
FDH16,OUT010,-353.60999806926907
FDX10,OUT018,445.11282575257087
FDZ37,OUT017,1606.6731618454867
FDU31,OUT010,1577.0696365172012
DRC49,OUT049,2345.441990474341
FDL15,OUT045,2375.38573949624
FDN32,OUT019,1128.6195778471747
DRH59,OUT027,2657.342373064588
NCU29,OUT049,2439.055490109769
FDR37,OUT019,1121.6145793774836
FDS14,OUT018,2221.805996367987
FDU02,OUT027,4946.898283145436
FDJ08,OUT035,3153.0684698043956
NCZ06,OUT045,3829.6893333986336
FDO31,OUT049,1529.1310565985186
FDH31,OUT018,1412.393434080387
FDS58,OUT017,2678.478785855592
NCA53,OUT027,2292.699516596252
FDF50,OUT046,3077.9803354254395
NCW42,OUT049,3537.9661409214687
NCQ17,OUT045,2372.315390624948
FDK51,OUT018,3822.280865712815
NCW41,OUT010,590.62708569264
NCR29,OUT017,1056.5797553383304
FDB08,OUT019,627.6232227599784
FDA40,OUT027,2885.919860721781
FDL14,OUT018,2291.5808605207217
FDB47,OUT046,3232.4358942007157
FDO03,OUT035,3731.239108627235
DRK13,OUT019,1181.2727672912802
FDX13,OUT010,1964.9923117263434
FDF52,OUT046,2869.500315817587
FDT11,OUT013,3047.9182594430254
FDB08,OUT013,2578.5086101080783
FDQ28,OUT018,2243.9292374951547
FDD29,OUT045,3859.989491242332
NCQ29,OUT027,5424.715665280433
NCO02,OUT013,1129.1488446903577
FDR56,OUT010,1210.2936783739137
NCM54,OUT049,2097.8436594344093
FDP51,OUT035,2075.854693768399
FDT38,OUT013,1455.7274296996347
FDZ20,OUT018,3661.102516027081
FDJ53,OUT013,1992.0034744109305
FDX13,OUT049,3961.7722800361394
FDP58,OUT035,3547.2849656305348
NCK31,OUT019,-940.1971731984186
FDA35,OUT018,1765.556097924524
FDV37,OUT018,2881.597199076343
NCO07,OUT027,4740.954401302757
FDA20,OUT045,2872.4483033154743
FDZ59,OUT035,2838.272120281273
NCY17,OUT017,848.8623336607146
FDQ28,OUT035,2617.9383595937948
FDV35,OUT017,2543.213545741951
FDQ36,OUT013,709.7896689928543
FDD34,OUT018,2325.370598910601
FDK51,OUT045,4043.0733006755827
FDV31,OUT035,2890.4210722346047
FDR04,OUT035,1732.0913285950219
FDR14,OUT049,1066.8237100555798
DRC36,OUT010,888.9777481654734
FDE39,OUT019,94.85223007563081
FDP57,OUT049,1811.0643578604686
FDE57,OUT046,2255.274496880659
NCN18,OUT046,1733.3229347230986
NCQ05,OUT018,2086.1838530079167
FDW47,OUT035,2096.401280834428
FDV46,OUT035,2358.058512103111
NCP29,OUT045,990.9140700105213
FDE09,OUT018,1548.3841151806475
NCU06,OUT027,4964.629886343997
FDT19,OUT010,856.4351296993397
DRF15,OUT017,2506.1705752581615
DRI51,OUT013,2698.6792049382634
NCX54,OUT013,1722.1696373077664
DRE01,OUT013,3728.0576839856817
NCB07,OUT045,2969.2984077511696
FDU50,OUT035,2019.0127115021317
FDG40,OUT035,827.5430739333063
FDW10,OUT018,2492.811949452035
FDX51,OUT013,3130.1605086704903
NCP17,OUT045,992.5556439465583
FDP21,OUT035,3146.055400526711
FDL04,OUT045,1653.2336100533855
FDV23,OUT013,2007.1157941344302
FDF24,OUT046,1416.6426681469238
FDH56,OUT027,3322.112042222574
FDB51,OUT049,1182.2685745813758
FDI58,OUT027,3032.081256414403
FDR20,OUT013,934.5114123293713
FDC51,OUT018,1770.4128290527265
FDB16,OUT027,2866.937590748859
FDE40,OUT049,1189.4610384016114
NCM17,OUT035,925.7383701862249
FDU56,OUT035,3058.0645625416287
FDS32,OUT019,435.44039506888794
FDX02,OUT049,3588.9551452635033
FDT39,OUT027,3912.0330223317055
FDE35,OUT017,1147.2166321056902
NCI42,OUT019,1405.3163818376843
DRL23,OUT046,1719.9500180775651
FDA10,OUT046,1944.099950827402
FDA11,OUT013,1626.2145913247296
NCM06,OUT046,2421.4200585060858
NCT05,OUT035,4101.153740495585
NCQ02,OUT010,1025.1547168842649
NCY06,OUT049,2162.666774479339
FDY56,OUT035,3684.2742793168795
FDL02,OUT035,1890.3208578280255
NCI06,OUT035,2931.411729636155
FDQ14,OUT045,2333.3876243048358
FDQ12,OUT017,3662.4691072263336
FDP36,OUT046,859.446533161376
FDK21,OUT027,5320.021803483127
FDO40,OUT045,2304.454295278766
NCK54,OUT019,83.53481908466324
FDY09,OUT018,2530.100275177464
NCW30,OUT049,4108.902656960594
NCC55,OUT027,2095.313844441213
FDE58,OUT018,1610.9042653883027
FDR39,OUT013,2924.9352405522477
FDU28,OUT049,3070.6815664316973
FDH08,OUT017,3662.111336612534
FDG35,OUT045,2742.4960401077533
FDG22,OUT049,839.6861278792854
FDC34,OUT035,2644.559913080971
FDP15,OUT018,3655.6708041462857
FDK34,OUT010,1828.0974447932958
FDU45,OUT035,2077.9353583304555
FDQ04,OUT027,2171.4694816265883
FDX22,OUT018,3065.3701731762335
FDB45,OUT017,1817.379782078375
NCH43,OUT027,4780.6347634012545
DRE60,OUT046,3435.381797017221
FDD17,OUT027,5094.473042910098
NCM54,OUT017,2126.523313791673
NCH55,OUT013,2067.1919270689295
NCT06,OUT017,2685.440943035401
FDA48,OUT027,4852.20416367552
FDY58,OUT027,4982.83157388749
FDO25,OUT045,3217.070333795123
FDN50,OUT045,1554.8320839801158
FDH35,OUT035,2746.1934674975614
FDK09,OUT045,3471.382251106377
FDO16,OUT013,1434.8978136855296
FDW11,OUT045,1053.5712575682323
FDU47,OUT027,3692.2858869920624
NCQ42,OUT010,169.86524057874726
FDK55,OUT027,2923.080843392338
FDN08,OUT049,2015.634473073183
FDT57,OUT045,3638.989410752007
FDJ12,OUT018,3023.205174218099
DRL59,OUT017,1031.2439666868845
NCN53,OUT046,665.6269911585159
FDO51,OUT010,-1029.8239151930752
FDK56,OUT017,3022.6417166563892
