Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI05,OUT018,1202.6567333333328
FDY56,OUT045,3643.5197259842507
DRC13,OUT013,2243.6695967213113
NCV29,OUT017,3259.56208490566
FDR24,OUT049,1458.455008053692
FDZ34,OUT018,2893.8398258992806
FDP37,OUT035,2142.743570940172
FDX08,OUT027,5329.314724444446
FDS57,OUT045,1827.8328454545451
NCG18,OUT049,1682.212238235294
FDK25,OUT018,2232.8470218487396
FDH53,OUT049,1202.6567333333328
DRI59,OUT018,3327.95258292683
FDA52,OUT046,2778.5893175257747
FDT20,OUT010,92.67548155339806
FDE36,OUT019,425.93559145299156
FDI24,OUT017,2778.5893175257747
FDB28,OUT018,2893.8398258992806
FDV11,OUT017,2552.005235185185
FDP01,OUT046,2453.7477006993004
FDD34,OUT027,4117.317712631578
FDJ50,OUT027,1378.2631852760744
FDZ44,OUT013,1922.149381714286
DRO59,OUT035,1103.1862133333336
DRB48,OUT045,677.1027476190472
FDR21,OUT018,2778.5893175257747
NCE42,OUT010,584.7577647727273
FDO23,OUT046,1284.789766871165
NCE30,OUT018,3327.95258292683
FDQ22,OUT035,583.8145788617884
FDY01,OUT045,1827.8328454545451
FDS08,OUT017,2778.5893175257747
FDG28,OUT018,3327.95258292683
FDQ51,OUT018,798.2176035398231
FDB05,OUT017,4433.304032653061
FDO56,OUT049,1922.149381714286
FDE02,OUT018,1202.6567333333328
FDN45,OUT017,3737.295775182482
FDS09,OUT013,713.8586545454547
NCA54,OUT018,3384.1080642424236
FDP09,OUT010,584.7577647727273
FDC53,OUT045,1573.0706258064515
NCM55,OUT017,2939.348476190476
FDL09,OUT018,2232.8470218487396
FDA11,OUT019,219.2185209302325
FDA50,OUT045,1573.0706258064515
FDC23,OUT017,3259.56208490566
FDE22,OUT049,2286.4132673684217
FDD23,OUT046,3391.591252727272
NCA29,OUT049,3259.56208490566
FDK38,OUT046,2286.4132673684217
DRC13,OUT046,2243.6695967213113
NCP43,OUT049,2778.5893175257747
FDX28,OUT049,1461.8437959999997
FDF08,OUT049,1202.6567333333328
FDZ33,OUT046,2503.501336448599
FDD10,OUT049,2552.005235185185
FDO58,OUT017,2453.7477006993004
FDI50,OUT017,3945.432567213115
FDO58,OUT045,2453.7477006993004
FDX08,OUT013,3384.1080642424236
NCK17,OUT010,92.67548155339806
FDF39,OUT035,4034.3003068965527
FDU45,OUT010,281.48208181818177
NCJ18,OUT018,1752.25244
DRC27,OUT019,584.7577647727273
DRC25,OUT035,1435.9121343750003
FDU59,OUT035,2503.501336448599
FDU28,OUT035,2939.348476190476
NCP30,OUT046,677.1027476190472
FDB39,OUT018,796.6402682539682
FDE41,OUT013,1435.9121343750003
DRH11,OUT010,165.91858165137606
FDA58,OUT045,3737.295775182482
FDU50,OUT046,1922.149381714286
FDM34,OUT013,1987.251048648648
FDM44,OUT027,2517.8820884848487
FDR39,OUT045,3384.1080642424236
FDM25,OUT045,3259.56208490566
FDQ49,OUT049,2453.7477006993004
DRH25,OUT018,796.6402682539682
FDM09,OUT027,4117.317712631578
FDL44,OUT019,346.8972837209302
NCR42,OUT018,507.046403669725
DRL59,OUT046,935.032388304093
FDX43,OUT013,2286.4132673684217
DRK47,OUT010,584.7577647727273
FDU48,OUT018,1752.25244
FDY12,OUT045,713.8586545454547
NCN43,OUT018,1752.25244
NCM55,OUT018,3384.1080642424236
FDQ21,OUT027,3242.0620715328464
FDX13,OUT035,4433.304032653061
NCK30,OUT027,6280.89088
FDG20,OUT049,2778.5893175257747
DRG27,OUT017,677.1027476190472
FDY14,OUT018,3327.95258292683
FDP59,OUT035,1879.257011612902
FDU60,OUT017,2453.7477006993004
NCC18,OUT019,425.93559145299156
DRJ39,OUT017,4340.218358415841
FDS07,OUT049,1922.149381714286
FDM08,OUT027,5329.314724444446
FDP51,OUT045,1827.8328454545451
FDU16,OUT035,1284.789766871165
FDH12,OUT013,1649.2997859999991
DRE48,OUT010,482.69954262295096
NCL42,OUT027,6280.89088
FDR21,OUT045,2778.5893175257747
NCW29,OUT035,2243.6695967213113
FDO11,OUT013,4034.3003068965527
NCM31,OUT049,2309.200798
FDV35,OUT019,346.8972837209302
FDF58,OUT017,935.032388304093
NCE43,OUT049,2644.4778427083343
FDA02,OUT035,2644.4778427083343
DRL37,OUT010,92.67548155339806
FDR24,OUT018,1202.6567333333328
FDW59,OUT049,1202.6567333333328
FDS22,OUT049,677.1027476190472
FDW24,OUT017,713.8586545454547
FDU24,OUT035,1461.8437959999997
FDA21,OUT027,5329.314724444446
FDH58,OUT027,3242.0620715328464
FDW36,OUT018,1372.6884907407411
FDI45,OUT027,4117.317712631578
FDU01,OUT018,2752.9709346534655
FDF35,OUT027,2517.8820884848487
FDU43,OUT019,584.7577647727273
FDE24,OUT019,346.8972837209302
FDK50,OUT049,2649.110232432432
FDG31,OUT045,1103.1862133333336
FDC60,OUT045,1458.455008053692
FDL36,OUT013,1458.455008053692
FDP21,OUT013,2893.8398258992806
FDW16,OUT045,1458.455008053692
FDX02,OUT017,4340.218358415841
FDQ58,OUT027,4117.317712631578
FDT51,OUT046,1682.212238235294
FDD59,OUT049,1202.6567333333328
NCM42,OUT018,1372.6884907407411
FDA57,OUT018,507.046403669725
FDZ48,OUT035,1649.2997859999991
FDE46,OUT045,2453.7477006993004
NCZ30,OUT019,281.48208181818177
FDB56,OUT017,3391.591252727272
FDA25,OUT027,2517.8820884848487
FDD20,OUT013,2243.6695967213113
FDL25,OUT013,1435.9121343750003
NCO18,OUT049,2778.5893175257747
FDJ45,OUT017,583.8145788617884
FDR12,OUT035,2644.4778427083343
NCF19,OUT010,92.67548155339806
FDK25,OUT046,2503.501336448599
NCR17,OUT046,1922.149381714286
FDC52,OUT046,2649.110232432432
NCA54,OUT017,3384.1080642424236
FDR45,OUT010,584.7577647727273
NCM19,OUT049,1922.149381714286
FDF39,OUT027,6280.89088
FDX23,OUT049,1573.0706258064515
FDD58,OUT027,2517.8820884848487
FDX28,OUT013,1461.8437959999997
NCD31,OUT013,2644.4778427083343
FDU57,OUT018,2232.8470218487396
FDI27,OUT046,798.2176035398231
NCM42,OUT046,1682.212238235294
FDD32,OUT027,2517.8820884848487
FDI34,OUT013,3454.062559154929
NCM29,OUT049,2243.6695967213113
FDG46,OUT018,1752.25244
DRC01,OUT010,92.67548155339806
FDB15,OUT027,6280.89088
NCA17,OUT027,4117.317712631578
FDF10,OUT046,3053.099877777778
FDR26,OUT027,5329.314724444446
FDI02,OUT049,1879.257011612902
NCM54,OUT010,281.48208181818177
FDF14,OUT013,2649.110232432432
FDJ33,OUT010,281.48208181818177
FDM20,OUT035,4340.218358415841
FDC03,OUT027,5329.314724444446
NCX05,OUT046,1922.149381714286
NCM41,OUT027,2517.8820884848487
NCU29,OUT010,346.8972837209302
FDQ59,OUT017,1435.9121343750003
FDH46,OUT010,219.2185209302325
FDH09,OUT013,713.8586545454547
NCD06,OUT045,798.2176035398231
FDC15,OUT035,2644.4778427083343
DRD37,OUT027,1378.2631852760744
FDT28,OUT027,4117.317712631578
FDR28,OUT027,4117.317712631578
FDT38,OUT017,1284.789766871165
FDV34,OUT027,1378.2631852760744
FDY52,OUT035,935.032388304093
FDB34,OUT013,1284.789766871165
DRL23,OUT018,1372.6884907407411
DRB24,OUT046,2649.110232432432
FDJ50,OUT046,935.032388304093
FDQ49,OUT035,2453.7477006993004
FDP20,OUT035,1987.251048648648
FDV19,OUT027,4117.317712631578
NCR54,OUT045,3130.0049049504933
FDO09,OUT010,584.7577647727273
FDS57,OUT018,1752.25244
FDN10,OUT049,1922.149381714286
FDV23,OUT049,2142.743570940172
FDY28,OUT049,3454.062559154929
DRG51,OUT013,2644.4778427083343
FDD45,OUT019,219.2185209302325
NCL18,OUT027,5329.314724444446
NCM29,OUT013,2243.6695967213113
FDF17,OUT027,5329.314724444446
FDE22,OUT017,2286.4132673684217
FDQ22,OUT017,583.8145788617884
FDS01,OUT013,2778.5893175257747
FDW35,OUT027,1378.2631852760744
FDJ33,OUT046,2142.743570940172
NCF54,OUT035,2778.5893175257747
FDE09,OUT013,1649.2997859999991
NCE06,OUT045,2503.501336448599
DRH49,OUT049,1202.6567333333328
FDY43,OUT045,3053.099877777778
NCT05,OUT017,4034.3003068965527
FDZ34,OUT045,3391.591252727272
FDL38,OUT017,1458.455008053692
FDZ31,OUT017,2939.348476190476
FDR14,OUT035,935.032388304093
NCN54,OUT049,1458.455008053692
NCC42,OUT027,3242.0620715328464
FDK08,OUT017,1879.257011612902
FDP59,OUT013,1879.257011612902
FDV22,OUT035,2644.4778427083343
FDD33,OUT035,3737.295775182482
DRE60,OUT027,6280.89088
FDK52,OUT046,3454.062559154929
FDA02,OUT017,2644.4778427083343
FDM56,OUT049,1649.2997859999991
FDE57,OUT035,2309.200798
FDM32,OUT045,1284.789766871165
NCQ30,OUT027,3242.0620715328464
FDQ27,OUT027,2517.8820884848487
FDT60,OUT027,3242.0620715328464
FDU43,OUT049,4340.218358415841
NCO55,OUT035,1879.257011612902
FDG02,OUT045,2752.9709346534655
FDJ28,OUT013,2893.8398258992806
FDP40,OUT045,1682.212238235294
FDJ38,OUT045,3391.591252727272
NCC54,OUT017,3737.295775182482
NCZ41,OUT046,1987.251048648648
FDK38,OUT019,346.8972837209302
FDU52,OUT013,2286.4132673684217
FDC40,OUT046,1103.1862133333336
NCR30,OUT017,1103.1862133333336
NCN18,OUT017,1461.8437959999997
FDB50,OUT035,1458.455008053692
FDG04,OUT013,2752.9709346534655
FDR26,OUT035,2778.5893175257747
NCT17,OUT018,2893.8398258992806
FDX35,OUT027,6280.89088
FDS12,OUT046,2142.743570940172
NCZ29,OUT027,3242.0620715328464
FDB38,OUT010,346.8972837209302
FDP12,OUT013,507.046403669725
FDP22,OUT046,713.8586545454547
FDS26,OUT018,3327.95258292683
FDR52,OUT046,2939.348476190476
DRJ13,OUT046,2644.4778427083343
FDU48,OUT027,3242.0620715328464
FDE29,OUT035,935.032388304093
NCT29,OUT049,1987.251048648648
DRK37,OUT018,2893.8398258992806
FDK55,OUT046,1458.455008053692
FDR07,OUT046,1573.0706258064515
FDO21,OUT027,5329.314724444446
FDK46,OUT049,4433.304032653061
FDB12,OUT045,1879.257011612902
FDT31,OUT027,5329.314724444446
FDJ33,OUT045,1827.8328454545451
FDC26,OUT027,3242.0620715328464
NCQ02,OUT045,2752.9709346534655
FDP08,OUT010,482.69954262295096
FDB11,OUT027,6280.89088
FDV55,OUT013,2644.4778427083343
FDW20,OUT049,2243.6695967213113
NCJ18,OUT019,281.48208181818177
FDC41,OUT018,1103.1862133333336
FDE14,OUT027,2517.8820884848487
FDG35,OUT013,2552.005235185185
FDF45,OUT035,935.032388304093
FDS19,OUT027,2517.8820884848487
FDS58,OUT019,346.8972837209302
FDA26,OUT017,3737.295775182482
FDM32,OUT049,1202.6567333333328
FDL45,OUT046,2243.6695967213113
FDZ55,OUT049,2649.110232432432
FDY37,OUT049,2309.200798
FDO46,OUT046,2752.9709346534655
FDQ60,OUT046,2142.743570940172
FDA19,OUT018,1752.25244
FDL15,OUT046,2644.4778427083343
FDM10,OUT018,3327.95258292683
NCL05,OUT017,677.1027476190472
DRK49,OUT010,92.67548155339806
NCE18,OUT027,6280.89088
FDG40,OUT049,583.8145788617884
DRI59,OUT045,4340.218358415841
FDK28,OUT035,4433.304032653061
NCD06,OUT019,92.67548155339806
FDO11,OUT019,584.7577647727273
FDK27,OUT046,2243.6695967213113
FDT43,OUT027,1378.2631852760744
FDD38,OUT018,1372.6884907407411
FDA16,OUT049,3945.432567213115
FDL14,OUT027,4117.317712631578
NCM17,OUT049,677.1027476190472
FDD20,OUT045,1827.8328454545451
FDA40,OUT045,1284.789766871165
FDL43,OUT045,1435.9121343750003
FDV15,OUT045,1573.0706258064515
FDE52,OUT046,1435.9121343750003
NCL17,OUT010,346.8972837209302
NCJ31,OUT045,3737.295775182482
FDR60,OUT045,1284.789766871165
NCA18,OUT035,1922.149381714286
FDS21,OUT027,1378.2631852760744
FDW09,OUT035,1284.789766871165
FDL26,OUT035,3053.099877777778
FDS47,OUT018,1202.6567333333328
FDC39,OUT046,3454.062559154929
FDT51,OUT035,1682.212238235294
FDK40,OUT035,4433.304032653061
NCG19,OUT045,3737.295775182482
FDZ07,OUT046,935.032388304093
FDF08,OUT027,2517.8820884848487
FDO04,OUT013,796.6402682539682
FDK41,OUT018,1458.455008053692
FDP15,OUT049,4433.304032653061
NCD43,OUT018,1372.6884907407411
NCP18,OUT013,2644.4778427083343
FDZ51,OUT046,1284.789766871165
DRH13,OUT035,1649.2997859999991
FDF38,OUT045,677.1027476190472
NCI43,OUT045,713.8586545454547
FDM38,OUT027,1378.2631852760744
FDS03,OUT013,1103.1862133333336
DRJ47,OUT017,2778.5893175257747
FDT50,OUT010,219.2185209302325
FDV02,OUT046,3259.56208490566
NCG18,OUT017,1682.212238235294
FDW52,OUT046,2644.4778427083343
FDS40,OUT035,583.8145788617884
FDN31,OUT017,2939.348476190476
FDA37,OUT045,1827.8328454545451
FDA15,OUT046,4433.304032653061
FDL39,OUT046,3384.1080642424236
FDJ53,OUT045,1827.8328454545451
FDX22,OUT013,3643.5197259842507
NCZ42,OUT045,3945.432567213115
FDD56,OUT027,4117.317712631578
FDD40,OUT017,2752.9709346534655
FDS50,OUT013,4340.218358415841
NCN14,OUT013,3384.1080642424236
FDT15,OUT013,3384.1080642424236
NCS18,OUT027,2517.8820884848487
NCO26,OUT010,281.48208181818177
FDF58,OUT018,796.6402682539682
NCB19,OUT013,1458.455008053692
FDH26,OUT017,2309.200798
DRB24,OUT027,4117.317712631578
FDA49,OUT018,1458.455008053692
FDB32,OUT045,1573.0706258064515
FDI36,OUT017,3130.0049049504933
NCA17,OUT010,346.8972837209302
FDH22,OUT013,2142.743570940172
NCM26,OUT018,2232.8470218487396
FDT15,OUT027,5329.314724444446
FDB16,OUT018,1202.6567333333328
NCP54,OUT027,3242.0620715328464
FDJ36,OUT013,1879.257011612902
FDO28,OUT045,1827.8328454545451
FDU09,OUT013,796.6402682539682
FDF29,OUT017,2243.6695967213113
FDY08,OUT013,2309.200798
DRJ59,OUT018,507.046403669725
FDT23,OUT027,2517.8820884848487
FDU15,OUT018,507.046403669725
FDT47,OUT013,1682.212238235294
FDI53,OUT019,425.93559145299156
FDR59,OUT018,3327.95258292683
FDD53,OUT035,677.1027476190472
FDY51,OUT017,3737.295775182482
FDT04,OUT049,677.1027476190472
FDU51,OUT049,3259.56208490566
FDG14,OUT035,2286.4132673684217
NCU06,OUT045,3737.295775182482
DRG25,OUT046,3391.591252727272
DRH49,OUT035,1284.789766871165
FDN15,OUT035,2243.6695967213113
FDL43,OUT018,1103.1862133333336
NCT18,OUT049,3384.1080642424236
NCB31,OUT013,4034.3003068965527
FDK57,OUT035,2142.743570940172
FDY04,OUT019,425.93559145299156
NCP54,OUT046,2243.6695967213113
FDF41,OUT013,3454.062559154929
FDM01,OUT045,1879.257011612902
FDW03,OUT045,1682.212238235294
FDF28,OUT045,1827.8328454545451
FDY37,OUT017,2309.200798
FDQ03,OUT017,3737.295775182482
FDP51,OUT027,3242.0620715328464
FDJ40,OUT017,1879.257011612902
FDC32,OUT049,1458.455008053692
DRI49,OUT027,2517.8820884848487
NCW54,OUT017,935.032388304093
FDF09,OUT017,583.8145788617884
FDP45,OUT018,3327.95258292683
DRJ23,OUT018,2893.8398258992806
FDS59,OUT017,1879.257011612902
FDY08,OUT046,2142.743570940172
FDX16,OUT049,3053.099877777778
FDY16,OUT018,3384.1080642424236
FDK32,OUT035,3053.099877777778
FDQ22,OUT013,507.046403669725
NCC31,OUT018,2232.8470218487396
FDG58,OUT049,2286.4132673684217
DRF48,OUT013,2893.8398258992806
DRH36,OUT049,1103.1862133333336
NCR30,OUT035,1103.1862133333336
FDB03,OUT019,584.7577647727273
FDZ28,OUT027,3242.0620715328464
FDR35,OUT017,3130.0049049504933
DRD15,OUT027,6280.89088
FDJ33,OUT019,281.48208181818177
FDA56,OUT010,281.48208181818177
FDP56,OUT046,798.2176035398231
NCT30,OUT046,798.2176035398231
FDK15,OUT017,1573.0706258064515
FDH44,OUT018,2232.8470218487396
FDV01,OUT013,2453.7477006993004
DRG03,OUT017,2644.4778427083343
FDG50,OUT027,2517.8820884848487
FDR16,OUT010,584.7577647727273
FDZ60,OUT046,1649.2997859999991
DRG03,OUT045,2644.4778427083343
FDS56,OUT018,3327.95258292683
FDU33,OUT045,798.2176035398231
DRD27,OUT035,1461.8437959999997
FDW22,OUT046,3945.432567213115
DRA24,OUT045,2453.7477006993004
FDF38,OUT049,677.1027476190472
FDX48,OUT013,2644.4778427083343
FDS58,OUT018,2232.8470218487396
FDC32,OUT046,1458.455008053692
NCQ29,OUT045,4034.3003068965527
DRK39,OUT018,1202.6567333333328
NCS38,OUT017,1922.149381714286
DRO47,OUT013,1649.2997859999991
DRG27,OUT027,1378.2631852760744
FDC57,OUT027,5329.314724444446
FDS55,OUT046,2286.4132673684217
NCJ06,OUT018,1752.25244
FDO01,OUT019,281.48208181818177
NCM55,OUT045,2939.348476190476
FDC52,OUT049,2649.110232432432
FDQ15,OUT045,1284.789766871165
NCT30,OUT027,1378.2631852760744
NCR42,OUT027,1378.2631852760744
FDD28,OUT035,935.032388304093
FDQ34,OUT049,1573.0706258064515
FDZ12,OUT027,3242.0620715328464
DRE13,OUT019,219.2185209302325
NCN07,OUT019,281.48208181818177
FDM28,OUT035,3384.1080642424236
FDI10,OUT017,3259.56208490566
FDQ25,OUT013,2649.110232432432
FDA38,OUT010,584.7577647727273
DRI13,OUT049,3945.432567213115
FDY20,OUT027,2517.8820884848487
NCZ53,OUT035,3391.591252727272
NCM31,OUT013,2286.4132673684217
DRB01,OUT017,3391.591252727272
DRF37,OUT046,4433.304032653061
NCF42,OUT049,2778.5893175257747
FDF16,OUT018,2232.8470218487396
FDB41,OUT013,798.2176035398231
FDR34,OUT013,3643.5197259842507
FDR15,OUT018,2232.8470218487396
NCV42,OUT019,281.48208181818177
FDW51,OUT035,3737.295775182482
FDU36,OUT017,1573.0706258064515
FDX60,OUT049,1202.6567333333328
FDY03,OUT035,1922.149381714286
FDW55,OUT045,3945.432567213115
FDT01,OUT010,584.7577647727273
FDG58,OUT013,2286.4132673684217
FDK21,OUT017,4433.304032653061
NCS41,OUT019,482.69954262295096
FDS10,OUT045,3384.1080642424236
NCT53,OUT046,2286.4132673684217
FDJ28,OUT018,2893.8398258992806
FDX44,OUT045,1435.9121343750003
FDT20,OUT018,507.046403669725
FDO44,OUT017,1461.8437959999997
NCX17,OUT049,3454.062559154929
FDY01,OUT017,1922.149381714286
FDJ12,OUT027,5329.314724444446
DRK35,OUT018,507.046403669725
FDD47,OUT019,425.93559145299156
NCM53,OUT035,1879.257011612902
FDO45,OUT013,1284.789766871165
NCM42,OUT010,281.48208181818177
FDE04,OUT046,3259.56208490566
NCI30,OUT027,6280.89088
FDZ19,OUT013,2778.5893175257747
FDW57,OUT013,2552.005235185185
FDA25,OUT013,1879.257011612902
FDT22,OUT046,935.032388304093
FDP51,OUT013,2142.743570940172
FDD48,OUT027,3242.0620715328464
FDY39,OUT035,3384.1080642424236
FDO48,OUT010,584.7577647727273
FDD23,OUT027,5329.314724444446
DRN35,OUT027,1378.2631852760744
FDT01,OUT035,3737.295775182482
FDC20,OUT010,165.91858165137606
DRJ35,OUT035,935.032388304093
FDB32,OUT046,1458.455008053692
FDL24,OUT046,3259.56208490566
NCV42,OUT035,1922.149381714286
FDZ46,OUT046,1649.2997859999991
FDC15,OUT013,2644.4778427083343
FDD08,OUT019,92.67548155339806
FDY50,OUT049,1202.6567333333328
FDD36,OUT013,2243.6695967213113
FDG57,OUT027,1378.2631852760744
FDL21,OUT018,507.046403669725
FDN16,OUT027,2517.8820884848487
FDJ09,OUT027,1378.2631852760744
FDS01,OUT010,425.93559145299156
FDV33,OUT017,4034.3003068965527
DRE12,OUT017,1922.149381714286
FDR07,OUT013,1573.0706258064515
FDP48,OUT010,482.69954262295096
NCB55,OUT035,935.032388304093
FDQ08,OUT013,796.6402682539682
FDR34,OUT035,3643.5197259842507
FDO33,OUT046,1649.2997859999991
FDP13,OUT045,677.1027476190472
FDX12,OUT049,3945.432567213115
NCT06,OUT049,3053.099877777778
FDR16,OUT019,584.7577647727273
FDE36,OUT046,2286.4132673684217
FDZ36,OUT049,3384.1080642424236
FDV13,OUT045,1284.789766871165
NCZ17,OUT035,583.8145788617884
FDU56,OUT045,3384.1080642424236
FDM09,OUT035,2778.5893175257747
FDV02,OUT017,3259.56208490566
FDS34,OUT018,1752.25244
FDA11,OUT049,1573.0706258064515
FDP09,OUT017,3643.5197259842507
FDB29,OUT027,3242.0620715328464
FDT19,OUT017,3259.56208490566
DRH15,OUT017,677.1027476190472
FDY38,OUT046,3454.062559154929
FDF14,OUT027,4117.317712631578
FDN48,OUT010,219.2185209302325
FDQ12,OUT013,3643.5197259842507
NCJ43,OUT045,2552.005235185185
FDE17,OUT019,346.8972837209302
FDB05,OUT035,4433.304032653061
FDH10,OUT045,2939.348476190476
NCR06,OUT017,677.1027476190472
FDU32,OUT018,1752.25244
FDD56,OUT049,2778.5893175257747
FDO36,OUT018,3384.1080642424236
FDH16,OUT010,219.2185209302325
FDX10,OUT018,507.046403669725
FDZ37,OUT017,1435.9121343750003
FDU31,OUT010,584.7577647727273
DRC49,OUT049,2309.200798
FDL15,OUT045,2644.4778427083343
FDN32,OUT019,482.69954262295096
DRH59,OUT027,1378.2631852760744
NCU29,OUT049,2649.110232432432
FDR37,OUT019,482.69954262295096
FDS14,OUT018,2232.8470218487396
FDU02,OUT027,6280.89088
FDJ08,OUT035,3391.591252727272
NCZ06,OUT045,4034.3003068965527
FDO31,OUT049,1458.455008053692
FDH31,OUT018,1372.6884907407411
FDS58,OUT017,2649.110232432432
NCA53,OUT027,1378.2631852760744
FDF50,OUT046,3391.591252727272
NCW42,OUT049,4340.218358415841
NCQ17,OUT045,2503.501336448599
FDK51,OUT018,3327.95258292683
NCW41,OUT010,346.8972837209302
NCR29,OUT017,935.032388304093
FDB08,OUT019,346.8972837209302
FDA40,OUT027,2517.8820884848487
FDL14,OUT018,2232.8470218487396
FDB47,OUT046,3454.062559154929
FDO03,OUT035,4340.218358415841
DRK13,OUT019,482.69954262295096
FDX13,OUT010,584.7577647727273
FDF52,OUT046,3384.1080642424236
FDT11,OUT013,2893.8398258992806
FDB08,OUT013,2649.110232432432
FDQ28,OUT018,2232.8470218487396
FDD29,OUT045,4433.304032653061
NCQ29,OUT027,6280.89088
NCO02,OUT013,1103.1862133333336
FDR56,OUT010,482.69954262295096
NCM54,OUT049,1987.251048648648
FDP51,OUT035,1922.149381714286
FDT38,OUT013,1284.789766871165
FDZ20,OUT018,3327.95258292683
FDJ53,OUT013,1987.251048648648
FDX13,OUT049,4433.304032653061
FDP58,OUT035,3737.295775182482
NCK31,OUT019,165.91858165137606
FDA35,OUT018,1752.25244
FDV37,OUT018,2893.8398258992806
NCO07,OUT027,5329.314724444446
FDA20,OUT045,3391.591252727272
FDZ59,OUT035,2503.501336448599
NCY17,OUT017,677.1027476190472
FDQ28,OUT035,2644.4778427083343
FDV35,OUT017,2453.7477006993004
FDQ36,OUT013,507.046403669725
FDD34,OUT018,2232.8470218487396
FDK51,OUT045,4433.304032653061
FDV31,OUT035,2552.005235185185
FDR04,OUT035,1573.0706258064515
FDR14,OUT049,796.6402682539682
DRC36,OUT010,425.93559145299156
FDE39,OUT019,281.48208181818177
FDP57,OUT049,1461.8437959999997
FDE57,OUT046,2309.200798
NCN18,OUT046,1461.8437959999997
NCQ05,OUT018,2232.8470218487396
FDW47,OUT035,1987.251048648648
FDV46,OUT035,2243.6695967213113
NCP29,OUT045,1103.1862133333336
FDE09,OUT018,1372.6884907407411
NCU06,OUT027,6280.89088
FDT19,OUT010,425.93559145299156
DRF15,OUT017,2453.7477006993004
DRI51,OUT013,3053.099877777778
NCX54,OUT013,1879.257011612902
DRE01,OUT013,3454.062559154929
NCB07,OUT045,3130.0049049504933
FDU50,OUT035,1922.149381714286
FDG40,OUT035,583.8145788617884
FDW10,OUT018,2552.005235185185
FDX51,OUT013,2893.8398258992806
NCP17,OUT045,1103.1862133333336
FDP21,OUT035,3391.591252727272
FDL04,OUT045,1573.0706258064515
FDV23,OUT013,2142.743570940172
FDF24,OUT046,1284.789766871165
FDH56,OUT027,3242.0620715328464
FDB51,OUT049,796.6402682539682
FDI58,OUT027,2517.8820884848487
FDR20,OUT013,798.2176035398231
FDC51,OUT018,1752.25244
FDB16,OUT027,2517.8820884848487
FDE40,OUT049,796.6402682539682
NCM17,OUT035,677.1027476190472
FDU56,OUT035,3384.1080642424236
FDS32,OUT019,281.48208181818177
FDX02,OUT049,4340.218358415841
FDT39,OUT027,4117.317712631578
FDE35,OUT017,935.032388304093
NCI42,OUT019,584.7577647727273
DRL23,OUT046,1573.0706258064515
FDA10,OUT046,2142.743570940172
FDA11,OUT013,1573.0706258064515
NCM06,OUT046,2286.4132673684217
NCT05,OUT035,4034.3003068965527
NCQ02,OUT010,482.69954262295096
NCY06,OUT049,1987.251048648648
FDY56,OUT035,3643.5197259842507
FDL02,OUT035,1879.257011612902
NCI06,OUT035,2778.5893175257747
FDQ14,OUT045,2286.4132673684217
FDQ12,OUT017,3643.5197259842507
FDP36,OUT046,713.8586545454547
FDK21,OUT027,6280.89088
FDO40,OUT045,2644.4778427083343
NCK54,OUT019,281.48208181818177
FDY09,OUT018,3259.56208490566
NCW30,OUT049,4034.3003068965527
NCC55,OUT027,1378.2631852760744
FDE58,OUT018,1752.25244
FDR39,OUT013,3384.1080642424236
FDU28,OUT049,2939.348476190476
FDH08,OUT017,3643.5197259842507
FDG35,OUT045,2552.005235185185
FDG22,OUT049,583.8145788617884
FDC34,OUT035,2644.4778427083343
FDP15,OUT018,3327.95258292683
FDK34,OUT010,584.7577647727273
FDU45,OUT035,1922.149381714286
FDQ04,OUT027,1378.2631852760744
FDX22,OUT018,3327.95258292683
FDB45,OUT017,1573.0706258064515
NCH43,OUT027,5329.314724444446
DRE60,OUT046,3454.062559154929
FDD17,OUT027,6280.89088
NCM54,OUT017,1987.251048648648
NCH55,OUT013,2243.6695967213113
NCT06,OUT017,3053.099877777778
FDA48,OUT027,5329.314724444446
FDY58,OUT027,6280.89088
FDO25,OUT045,3737.295775182482
FDN50,OUT045,1682.212238235294
FDH35,OUT035,2453.7477006993004
FDK09,OUT045,3737.295775182482
FDO16,OUT013,1435.9121343750003
FDW11,OUT045,1103.1862133333336
FDU47,OUT027,3242.0620715328464
NCQ42,OUT010,281.48208181818177
FDK55,OUT027,2517.8820884848487
FDN08,OUT049,1922.149381714286
FDT57,OUT045,3945.432567213115
FDJ12,OUT018,3327.95258292683
DRL59,OUT017,713.8586545454547
NCN53,OUT046,583.8145788617884
FDO51,OUT010,92.67548155339806
FDK56,OUT017,3391.591252727272
FDY12,OUT035,935.032388304093
FDU15,OUT035,583.8145788617884
FDQ19,OUT046,3945.432567213115
DRF15,OUT045,2453.7477006993004
DRE25,OUT019,219.2185209302325
FDK57,OUT018,1752.25244
FDD33,OUT010,584.7577647727273
FDR34,OUT027,6280.89088
FDU04,OUT045,1827.8328454545451
FDE35,OUT019,165.91858165137606
NCD31,OUT035,2644.4778427083343
FDJ56,OUT035,1573.0706258064515
NCU53,OUT046,2286.4132673684217
FDD39,OUT035,3737.295775182482
NCU17,OUT019,219.2185209302325
FDJ20,OUT046,2142.743570940172
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190472
FDS39,OUT035,2309.200798
DRJ47,OUT045,2778.5893175257747
FDP13,OUT010,92.67548155339806
DRK39,OUT010,219.2185209302325
FDF28,OUT010,281.48208181818177
